HS_CODE_6,한국품목명_2012,한국수출금액_2012,한국수출금액_2013,한국수출금액_2014,한국수출금액_2015,한국수출금액_2016,한국수출증감률_2012,한국수출증감률_2013,한국수출증감률_2014,한국수출증감률_2015,한국수출증감률_2016,한국수입금액_2012,한국수입금액_2013,한국수입금액_2014,한국수입금액_2015,한국수입금액_2016,한국수입증감률_2012,한국수입증감률_2013,한국수입증감률_2014,한국수입증감률_2015,한국수입증감률_2016,한국수지_2012,한국수지_2013,한국수지_2014,한국수지_2015,한국수지_2016,중국품목명_2012,중국수출금액_2012,중국수출금액_2013,중국수출금액_2014,중국수출금액_2015,중국수출금액_2016,중국수출증감률_2012,중국수출증감률_2013,중국수출증감률_2014,중국수출증감률_2015,중국수출증감률_2016,중국수입금액_2012,중국수입금액_2013,중국수입금액_2014,중국수입금액_2015,중국수입금액_2016,중국수입증감률_2012,중국수입증감률_2013,중국수입증감률_2014,중국수입증감률_2015,중국수입증감률_2016,중국수지_2012,중국수지_2013,중국수지_2014,중국수지_2015,중국수지_2016,일본품목명_2012,일본수출금액_2012,일본수출금액_2013,일본수출금액_2014,일본수출금액_2015,일본수출금액_2016,일본수출증감률_2012,일본수출증감률_2013,일본수출증감률_2014,일본수출증감률_2015,일본수출증감률_2016,일본수입금액_2012,일본수입금액_2013,일본수입금액_2014,일본수입금액_2015,일본수입금액_2016,일본수입증감률_2012,일본수입증감률_2013,일본수입증감률_2014,일본수입증감률_2015,일본수입증감률_2016,일본수지_2012,일본수지_2013,일본수지_2014,일본수지_2015,일본수지_2016
621132,면으로만든것,1532,1275,1361,1061,1128,18.5,-16.8,6.7,-22,6.3,30012,25285,25006,19843,18505,39.1,-15.8,-1.1,-20.6,-6.7,-28480,-24010,-23645,-18782,-17377,"Other garments, mens or boys, of cotton",578448,504745,342330,289511,233057,1.8,-12.7,-32.2,-15.4,-19.5,8906,7122,11874,9286,10251,-1.4,-20,66.7,-21.8,10.4,569542,497623,330456,280225,222806,"Mens or boys garments nesoi of cotton, not knitted or crocheted",95425,75639,342330,289511,105513,-23.3,-20.7,-32.2,-15.4,21,10434640,9927655,11874,9286,10012439,-2.2,-4.9,66.7,-21.8,-14,-10339215,-9852016,330456,280225,-9906926
600521,표백하지 않은 것 또는 표백한것,531,306,468,623,332,23.4,-42.4,53.3,33,-46.8,221,80,233,100,363,-68.7,-64,192.3,-56.9,262.2,310,225,235,522,-31,Unbleached or bleached,4806,2954,6021,18399,2597,173.7,-38.5,103.8,205.6,-85.9,377,433,450,333,319,-40.1,14.9,3.8,-25.9,-4.3,4429,2521,5571,18066,2278,"Warp knit fabrics ,including those made on galloon knitting machines, of cotton, unbleached or bleached, other than those of headings 60.01 to 60.04",89145,78613,6021,18399,55425,1.8,-11.8,103.8,205.6,-40.8,28596,28055,450,333,16782,134.8,-1.9,3.8,-25.9,-19.1,60549,50558,5571,18066,38643
251612,"화강암 (톱질 ,기타방법으로  단순절단한것 )",489,414,807,212,393,-55.4,-15.3,95.1,-73.8,85.8,883,278,812,991,368,69.2,-68.5,192,22.1,-62.9,-394,135,-5,-780,25,Granite  merely cut by sawingor otherwise,4909,56729,25729,10812,5021,35.1,1055.6,-54.6,-58,-53.6,72709,85894,76428,49253,41594,31.1,18.1,-11,-35.6,-15.6,-67800,-29165,-50699,-38441,-36573,"Granite, merely cut into blocks or slabs of rectangular or square shape",94096,62501,25729,10812,48422,-42.1,-33.6,-54.6,-58,-7.3,157613,171166,76428,49253,151044,87.9,8.6,-11,-35.6,-33,-63517,-108665,-50699,-38441,-102622
700239,기타  유리관 (가공하지  않은  것 ),473,43,28,295,193,-86,-91,-34.7,957.1,-34.6,29396,21540,24285,28586,16011,-34.2,-26.7,12.7,17.7,-44,-28923,-21498,-24257,-28291,-15818,"Other glass in tubes, unworked",49315,48797,41361,43548,41690,-7.7,-1.1,-15.2,5.3,-4.3,27102,26966,15891,21972,23014,14.5,-0.5,-41.1,38.3,4.7,22213,21831,25470,21576,18676,"Tubes of glass nesoi, unworked",3183462,2416449,41361,43548,1720455,-33,-24.1,-15.2,5.3,-23.8,1647279,1595139,15891,21972,1249181,-15.9,-3.2,-41.1,38.3,-13.3,1536183,821310,25470,21576,471274
480220,사진감광성 .열감음성의  지 .판지용의  기재로  사용되는지와  판지,472,403,292,257,530,-26.1,-14.5,-27.5,-12,106,27111,23812,31487,34916,28083,-5.4,-12.2,32.2,10.9,-19.6,-26639,-23409,-31195,-34659,-27553,Paper & paperboard of kind used as base for sensitive paper.paperboard,8463,18430,11641,13893,16499,-25.6,117.8,-36.8,19.3,18.8,11233,9408,6977,9152,8677,-7.7,-16.2,-25.8,31.2,-5.2,-2770,9022,4664,4741,7822,"Uncoated paper and paperboard used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard, in rolls or sheets",1098918,1387757,11641,13893,493672,-19.6,26.3,-36.8,19.3,-11,224996,227680,6977,9152,332003,-55.1,1.2,-25.8,31.2,45.4,873922,1160077,4664,4741,161669
630499,기타  방직용섬유제의  실내용품 (침구 .편직 .크로세의것은  제외 ),470,1846,5163,7952,5925,17.2,292.9,179.6,54,-25.5,7149,8939,12042,13567,8738,36,25,34.7,12.7,-35.6,-6679,-7094,-6879,-5616,-2813,"Other furnishing articles, not knitted or crocheted",107446,97691,165194,142480,106610,68.8,-9.1,69.1,-13.7,-25.2,6409,4504,2474,3568,3500,144.3,-29.7,-45.1,44.2,-1.9,101037,93187,162720,138912,103110,"Furnishing articles nesoi, of textile materials nesoi, not knitted or crocheted",7345,7824,165194,142480,10800,-42.8,6.5,69.1,-13.7,34.4,575239,754761,2474,3568,612450,46.5,31.2,-45.1,44.2,-13.8,-567894,-746937,162720,138912,-601650
291422,시클로헥사논과메틸시클로헥사논,466,1020,684,562,1301,167.5,118.8,-33,-17.7,131.4,38930,19365,59978,9383,16011,-21.6,-50.3,209.7,-84.4,70.6,-38464,-18345,-59294,-8821,-14710,"Cyclohexanone, methylcyclohexanones",55941,42346,46676,22602,21445,-30.8,-24.3,10.2,-51.6,-5.1,16641,12566,1228,793,771,-29.8,-24.5,-90.2,-35.4,-2.8,39300,29780,45448,21809,20674,Cyclohexanone and methylcyclohexanones,459617,612161,46676,22602,3233711,3.1,33.2,10.2,-51.6,843.6,5073149,3983406,1228,793,1799811,-26.9,-21.5,-90.2,-35.4,-23.4,-4613532,-3371245,45448,21809,1433900
910529,기타  벽시계,427,512,292,355,187,120.8,19.8,-43,21.6,-47.5,3275,4431,4784,5256,4059,-7.5,35.3,8,9.9,-22.8,-2848,-3919,-4492,-4901,-3872,Other wall clocks,4844,3214,15285,25812,25586,31.1,-33.6,375.5,68.9,-0.9,1517,1954,1335,803,587,33.2,28.8,-31.7,-39.9,-26.9,3327,1260,13950,25009,24999,"Wall clocks, not battery or ac powered",598,3469,15285,25812,3116,-30.1,480.1,375.5,68.9,-21.3,18301,29364,1335,803,13548,29.8,60.5,-31.7,-39.9,-38.4,-17703,-25895,13950,25009,-10432
551529,기타,397,370,388,564,142,-28.8,-6.7,4.8,45.3,-74.8,470,542,1084,1553,2139,-5.6,15.3,100,43.3,37.7,-73,-172,-696,-990,-1997,Other woven fabrics of acrylic or modacrylic staple fibres,5338,3259,4467,4744,5322,-58.4,-38.9,37.1,6.2,12.2,2597,2524,3002,2734,2369,19.3,-2.8,19,-8.9,-13.4,2741,735,1465,2010,2953,"Woven fabrics of acrylic or modacrylic staple fibers nesoi, containing under 85% (wt.) of such fibers, mixed with other fibers, nesoi",310965,650368,4467,4744,334822,139.8,109.1,37.1,6.2,63.5,56129,125148,3002,2734,54899,14.5,123,19,-8.9,-33,254836,525220,1465,2010,279923
847681,가열장치나냉장장치를갖춘것,355,64,2,31,5,-52,-81.9,-96.8,1401.1,-84.1,11,2,18,26,14,-71.2,-77.4,661.4,42,-47.6,344,61,-16,5,-9,Incorporating heating or refrigerating devices,8606,9981,10787,9890,11400,1.5,16,8.1,-8.3,15.3,185,526,186,398,226,-36.4,184.1,-64.6,113.8,-43.1,8421,9455,10601,9492,11174,Incorporating heating or refrigerating devices,1333,12908,10787,9890,18440,-52.8,868.3,8.1,-8.3,1213.4,128578,76283,186,398,136573,106,-40.7,-64.6,113.8,58.3,-127245,-63375,10601,9492,-118133
500600,"견사ㆍ견방사(소매용으로한정한다),누에의거트(gut)",354,94,88,21,172,36.3,-73.3,-7,-76.3,727.8,447,384,122,337,301,-37.5,-14.1,-68.1,175.5,-10.7,-93,-290,-34,-317,-129,"Silk yarn & yarn spun from silk waste, put up for retail sale , silk worm gut",1103,755,833,446,603,-34,-31.5,10.2,-46.4,35.2,458,413,135,21,71,78.3,-9.9,-67.2,-84.3,233.5,645,342,698,425,532,"Silk yarn and yarn spun from silk waste, put up for retail sale  silk worm gut",105992,45928,833,446,45139,-7.4,-56.7,10.2,-46.4,5.6,5265,14852,135,21,3812,0.2,182.1,-67.2,-84.3,-31.2,100727,31076,698,425,41327
520511,714.29데시텍스이상인것(미터식번수14수이하),340,213,46,66,118,25.7,-37.2,-78.3,43.6,77.4,4166,1474,3140,2456,1586,-43.4,-64.6,113.1,-21.8,-35.4,-3826,-1261,-3094,-2390,-1468,"Cotton yarn uncombed cotton 85% or more, 714.29 decitex or more not exceeding 14metric number",51227,90837,66855,19830,10544,21.1,77.3,-26.4,-70.3,-46.8,401128,402406,224489,195699,207225,25.2,0.3,-44.2,-12.8,5.9,-349901,-311569,-157634,-175869,-196681,"Cotton yarn nesoi, 85% or more by weight of cotton, not put up for retail sale, single uncombed yarn, not over 14 nm",102752,104239,66855,19830,99768,360.5,1.4,-26.4,-70.3,-23.4,380496,326931,224489,195699,415274,34.4,-14.1,-44.2,-12.8,63.3,-277744,-222692,-157634,-175869,-315506
400700,고무실과고무끈(가황한것으로한정한다),1117,1118,679,499,798,-45.2,0.1,-39.2,-26.5,60,19607,19238,18002,15012,13083,-24.2,-1.9,-6.4,-16.6,-12.9,-18490,-18121,-17323,-14514,-12285,Vulcanized rubber thread & cord,71965,104833,243074,137969,94225,2.8,45.7,131.9,-43.2,-31.7,202397,184420,158976,218571,206660,18.8,-8.9,-13.8,37.5,-5.4,-130432,-79587,84098,-80602,-112435,Vulcanized rubber thread and cord,122350,117903,243074,137969,85593,9.1,-3.6,131.9,-43.2,-42.6,682768,480375,158976,218571,300703,-18,-29.6,-13.8,37.5,-32.3,-560418,-362472,84098,-80602,-215110
284020,기타  붕산염,1083,102,53,306,23,-47,-90.6,-47.5,472.6,-92.5,3711,2714,4358,7396,3391,55.8,-26.9,60.6,69.7,-54.2,-2628,-2613,-4305,-7091,-3368,Other borates,22758,21183,20941,19746,21781,15.3,-6.9,-1.1,-5.7,10.3,5228,5516,6507,5333,4129,-24.3,5.5,18,-18,-22.6,17530,15667,14434,14413,17652,"Borates, nesoi",121199,144731,20941,19746,125044,-16.9,19.4,-1.1,-5.7,-23.5,223868,284032,6507,5333,189624,10.9,26.9,18,-18,-29.5,-102669,-139301,14434,14413,-64580
843210,플라우 (쟁기 ),1031,304,263,86,24,228.4,-70.5,-13.7,-67.1,-72.4,324,218,637,455,2707,-1.1,-32.7,191.8,-28.6,495.3,707,85,-374,-369,-2683,Ploughs,15091,17505,24506,20212,18441,25.6,16,40,-17.5,-8.8,10375,14436,25392,13925,11827,61.7,39.1,75.9,-45.2,-15.1,4716,3069,-886,6287,6614,Plows for soil preparation or cultivation,6069,24244,24506,20212,53259,-66.9,299.5,40,-17.5,-22.3,202690,284725,25392,13925,189435,38.3,40.5,75.9,-45.2,-13.6,-196621,-260481,-886,6287,-136176
30333,냉동서대 (간장과  어란제외 ),982,932,630,91,182,-3.6,-5.1,-32.4,-85.6,101.2,394,66,184,174,578,-63.5,-83.2,178.2,-5.5,231.4,588,865,446,-84,-396,"Sole frozen, excluding livers& roes",2719,4343,6204,7224,6215,-33.3,59.7,42.8,16.4,-14,4369,7199,7320,4746,1638,-43.2,64.8,1.7,-35.2,-65.5,-1650,-2856,-1116,2478,4577,"Sole (solea spp.), excluding fillets, livers and roes, frozen",873,840,6204,7224,,0,-3.8,42.8,16.4,,522,4043,7320,4746,,-97.5,674.5,1.7,-35.2,,351,-3203,-1116,2478,
520543,구성하는단사가232.56데시텍스미만192.31데시텍스이상인것(단사당미터식번수43수초과52수이하),932,131,190,46,118,590.5,-86,45.6,-76,157.4,1623,1869,1559,1914,2635,-46.1,15.2,-16.6,22.7,37.7,-691,-1739,-1369,-1869,-2517,"Cotton yarn multiple yarn, per single yarn 232.56-192.31 decitex",71076,65312,51634,43848,33362,-18,-8.1,-20.9,-15.1,-23.9,8119,7910,10027,11504,6651,106.5,-2.6,26.8,14.7,-42.2,62957,57402,41607,32344,26711,"Cotton yarn nesoi, 85% or more (wt.) cotton, not for retail sale, multiple or cabled combed yarn, over 43 nm but not over 52 nm per single yarn",14826,22696,51634,43848,22613,173.2,53.1,-20.9,-15.1,26.1,177441,175453,10027,11504,286233,-10.4,-1.1,26.8,14.7,-0.5,-162615,-152757,41607,32344,-263620
390529,기타(비닐아세테이트 공중합체),930,2840,7437,835,286,46.7,205.5,161.8,-88.8,-65.8,9234,11543,14674,9828,7566,57.7,25,27.1,-33,-23,-8304,-8703,-7237,-8994,-7280,Other  vinyl acetate copolymers,7608,20553,34007,21719,18671,120.7,170.2,65.5,-36.1,-14,11028,9482,8324,7288,9410,-23.9,-14,-12.2,-12.4,29.1,-3420,11071,25683,14431,9261,Other (vinyl acetate copolymers),121745,176063,34007,21719,206386,-20,44.6,65.5,-36.1,8.2,490414,561104,8324,7288,596941,19.1,14.4,-12.2,-12.4,-3.9,-368669,-385041,25683,14431,-390555
731813,스크루후크와  스크루링 (철강제의  것 ),795,706,788,409,604,37.7,-11.1,11.5,-48.1,47.8,340,402,917,892,1008,-16.5,18.3,128.3,-2.7,13,455,304,-129,-484,-404,"Screw hooks & screw rings, of iron or steel",29910,40176,30867,29386,30921,38.4,34.3,-23.2,-4.8,5.2,6116,5068,4944,3546,3082,-25.9,-17.1,-2.4,-28.3,-13.1,23794,35108,25923,25840,27839,"Screw hooks and screw rings, threaded, of iron or steel",77207,82060,30867,29386,97589,-45.9,6.3,-23.2,-4.8,43,437454,506267,4944,3546,579822,2.4,15.7,-2.4,-28.3,-12.9,-360247,-424207,25923,25840,-482233
890399,기타,720,5009,1105,3044,1607,-61.2,595.3,-77.9,175.6,-47.2,14840,15452,17477,16976,19960,8.5,4.1,13.1,-2.9,17.6,-14120,-10444,-16372,-13932,-18353,"Other vessels for pleasure or sports,rowing boats & canoes",135750,141997,120139,128767,136327,31.8,4.6,-15.4,7.2,5.9,42414,22998,20514,13352,7883,-15.2,-45.8,-10.8,-34.9,-41,93336,118999,99625,115415,128444,Yachts and other vessels for pleasure or sports nesoi  row boats and canoes (not designed to be principally used with motors or sails) nesoi,12854139,16712291,120139,128767,1884808,30.4,30,-15.4,7.2,-76.5,3215586,3588583,20514,13352,4778817,24.1,11.6,-10.8,-34.9,-10.1,9638553,13123708,99625,115415,-2894009
440929,기타,705,289,185,238,111,1.7,-59.1,-36,28.9,-53.5,82831,79338,99731,108893,112389,0.1,-4.2,25.7,9.2,3.2,-82126,-79050,-99546,-108655,-112278,Other,331746,300226,327470,276672,218247,-5.6,-9.5,9.1,-15.5,-21.1,27660,27117,33374,38931,50100,-2.2,-2,23.1,16.7,28.7,304086,273109,294096,237741,168147,"Wood continuously shaped (tongued, grooved, rebated, chamfered, v-jointed, beaded, moulded, rounded or the like) along any of its edges, ends or faces, non-coniferous , other than of bamboo",27409,32335,327470,276672,80765,18.2,18,9.1,-15.5,148.5,18535182,24306146,33374,38931,21691446,-4.8,31.1,23.1,16.7,-6.5,-18507773,-24273811,294096,237741,-21610681
630319,그밖의방직용섬유로만든것,656,269,1535,137,256,21.9,-59,470.7,-91.1,86.7,197,191,170,115,205,-48.6,-3.4,-10.6,-32.6,78.6,459,78,1365,22,51,"Curtain, interior blinds, bedvalances, of other textile materials",75386,43555,95383,72176,45034,19.8,-42.2,119,-24.3,-37.6,350,484,374,239,345,-34.7,38.3,-22.6,-36.3,44.6,75036,43071,95009,71937,44689,"Curtains (including drapes), interior blinds and curtain or bed valances of textile materials nesoi, knitted or crocheted",799,1696,95383,72176,0,39.7,112.3,119,-24.3,-100,14856,15596,374,239,4522,38,5,-22.6,-36.3,-10.5,-14057,-13900,95009,71937,-4522
520547,구성하는단사가106.38데시텍스미만83.33데시텍스이상인것(단사당미터식번수94수초과120수이하),604,143,76,50,44,-70.9,-76.3,-46.5,-34.4,-12.6,6396,6407,6629,5319,5004,-74.4,0.2,3.5,-19.8,-5.9,-5792,-6264,-6553,-5269,-4960,Measuring per single yarn less than 106.38 decitex but not less than 83.33 decitex exceeding 94 metric number but not exceeding 120 metric number per single yarn,6114,9639,8967,12409,10717,-67.4,57.7,-7,38.4,-13.6,2233,2701,2212,1306,3079,-6.9,21,-18.1,-41,135.8,3881,6938,6755,11103,7638,Measuring per single yarn less than 106.38 decitex but not less than 83.33 decitex(exceeding 94 metr,9641,15587,8967,12409,19655,-33.4,61.7,-7,38.4,-65.7,1126770,1455179,2212,1306,1470092,-36.9,29.1,-18.1,-41,-22.8,-1117129,-1439592,6755,11103,-1450437
720291,페로  티타늄  및  페로  실리코  티타늄,579,185,51,954,969,448.5,-68,-72.4,1763.3,1.5,11507,12949,21358,19077,12975,-41.7,12.5,64.9,-10.7,-32,-10928,-12764,-21307,-18124,-12006,Ferro-titanium & ferro-silico-titanium,1694,916,1094,1227,1295,-37.7,-45.9,19.5,12.2,5.5,602,25,26,6,42,426.9,-95.9,6.5,-76.4,563.9,1092,891,1068,1221,1253,Ferrotitanium and ferrosilicon titanium,10193,981,1094,1227,3656,34.7,-90.4,19.5,12.2,-3.7,1513520,1364270,26,6,1086512,-13,-9.9,6.5,-76.4,-38.9,-1503327,-1363289,1068,1221,-1082856
80711,수박,569,352,723,452,459,-41.4,-38.1,105.3,-37.5,1.6,292,467,392,262,408,80.9,60.3,-16.2,-33.1,55.6,277,-116,331,190,51,Watermelons,21804,31151,47697,24910,26095,38.5,42.9,53.1,-47.8,4.8,59507,53636,40722,38072,32785,22.5,-9.9,-24.1,-6.5,-13.9,-37703,-22485,6975,-13162,-6690,Watermelons,1559,5687,47697,24910,11160,76.4,264.8,53.1,-47.8,21.5,149786,133012,40722,38072,34375,-49.7,-11.2,-24.1,-6.5,-5.2,-148227,-127325,6975,-13162,-23215
521142,상이한  색사로  된  면데님,281,513,205,643,674,11.8,82.7,-60,213,4.9,9516,8294,8488,5443,4236,-23.4,-12.8,2.3,-35.9,-22.2,-9235,-7781,-8283,-4801,-3562,Cotton denim of yarns of different colours.,761445,887210,1065618,1187865,1258898,2.4,16.5,20.1,11.5,6,118189,151296,137582,152115,112086,32.3,28,-9.1,10.6,-26.3,643256,735914,928036,1035750,1146812,"Woven fabrics of cotton, less than 85% cotton by weight, mixed mainly with manmade fibers, blue denim, weighing over 200 g/m2",5256453,6107866,1065618,1187865,3762979,107.4,16.2,20.1,11.5,-27.9,37681,80982,137582,152115,221895,-71.4,114.9,-9.1,10.6,71.9,5218772,6026884,928036,1035750,3541084
730240,철강제의  계목판과  저판,264,3228,20,54,810,-37.1,1123.7,-99.4,166.6,1394.6,242,155,1835,227,360,-74.7,-36,1084,-87.6,59.1,22,3073,-1815,-173,450,Fish-plates & sole plates of iron or steel,26105,33635,34572,36677,26010,15.6,28.8,2.8,6.1,-29.1,1354,2324,343,1479,1180,-70.3,71.7,-85.3,331.3,-20.2,24751,31311,34229,35198,24830,Fish-plates and sole plates of iron or steel,6873,35265,34572,36677,12470,-23.3,413.1,2.8,6.1,73.8,197049,346472,343,1479,130449,17.6,75.8,-85.3,331.3,4.4,-190176,-311207,34229,35198,-117979
520912,"면의  능직물 (미표백 ,면함량 85%이상 , 1M2당중량이 200G초과 )",261,252,252,175,239,-61,-3.2,-0.1,-30.7,36.9,28772,29373,20722,14532,13774,-10.2,2.1,-29.5,-29.9,-5.2,-28511,-29121,-20470,-14357,-13535,"Twill woven fabrics of cotton unbleached, cotton 85% or more, more than 200g/m2",21252,15230,9774,4913,11553,11.7,-28.3,-35.8,-49.7,135.2,186830,175754,119461,101274,65567,67.3,-5.9,-32,-15.2,-35.3,-165578,-160524,-109687,-96361,-54014,"Woven fabrics of cotton, 85% or more cotton by weight, unbleached, 3-thread or 4-thread twill, including cross twill, weighing over 200 g/m2",390069,507204,9774,4913,388604,-32.2,30,-35.8,-49.7,-20.8,1477674,1530666,119461,101274,2598148,-49.5,3.6,-32,-15.2,3.7,-1087605,-1023462,-109687,-96361,-2209544
282490,기타,259,45,229,847,1438,-55.9,-82.6,406.2,270.2,69.7,384,109,92,572,124,535.8,-71.7,-15.2,519.8,-78.3,-125,-64,137,275,1314,Other lead oxides,1856,1460,2308,1701,1831,-7.9,-21.4,58.1,-26.3,7.7,2,7,460,65,41,14.7,197,6575.2,-86,-36.3,1854,1453,1848,1636,1790,"Lead oxides, nesoi",117647,119392,2308,1701,117648,-3.5,1.5,58.1,-26.3,23.6,371474,344804,460,65,335359,-21.3,-7.2,6575.2,-86,-12.4,-253827,-225412,1848,1636,-217711
441700,"목제의  공구 .공구의  몸체와  손잡이 ,신발의  목제골",256,215,235,192,178,122.6,-15.7,9,-18.4,-7,2490,2685,2995,2939,3072,-15.1,7.9,11.5,-1.9,4.5,-2234,-2470,-2760,-2748,-2894,"Tools.tool bodies.tool h&les, of wood, shoe lasts & trees of wood",23213,25239,63532,127909,149240,-4.8,8.7,151.7,101.3,16.7,1420,1326,1127,1492,1232,-25.3,-6.6,-15,32.4,-17.5,21793,23913,62405,126417,148008,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood  boot or shoe lasts and trees of wood",66556,72317,63532,127909,105173,-27.4,8.7,151.7,101.3,16.9,1173925,1492717,1127,1492,1595847,13.4,27.2,-15,32.4,-14.7,-1107369,-1420400,62405,126417,-1490674
871494,"브레이크[코스터브레이킹허브(coasterbrakinghub)와허브브레이크(hubbrake)를포함한다],그부분품",252,326,214,177,280,48,29.4,-34.2,-17.3,58,1457,1938,2947,3188,3160,24.8,33,52.1,8.2,-0.9,-1205,-1613,-2733,-3011,-2880,"Brakes, including coaster braking hubs & hub brakes, & parts thereof",136006,137295,163002,158700,148697,8.5,0.9,18.7,-2.6,-6.3,56724,69969,92781,84073,69898,4.9,23.4,32.6,-9.4,-16.9,79282,67326,70221,74627,78799,"Brakes, including coaster braking hubs and hub brakes and parts there of, for bicycles and other cycles nesoi",14492919,13347708,163002,158700,24483067,2.4,-7.9,18.7,-2.6,-11.2,1653578,1797017,92781,84073,2117270,17.1,8.7,32.6,-9.4,-16.7,12839341,11550691,70221,74627,22365797
370710,감광유제,241,296,306,387,255,-26.8,23.1,3.3,26.5,-34.2,4684,5458,3385,3073,4068,34.5,16.5,-38,-9.2,32.4,-4443,-5162,-3079,-2686,-3813,Sensitised emulsions,67147,65422,62602,53224,44277,-21.5,-2.6,-4.3,-15,-16.8,493145,517444,637029,733256,882808,21,4.9,23.1,15.1,20.4,-425998,-452022,-574427,-680032,-838531,Chemical sensitized emulsions for photographic uses,15877724,21192274,62602,53224,21480725,21.7,33.5,-4.3,-15,-6.7,2148279,761431,637029,733256,661198,67.2,-64.6,23.1,15.1,-6.8,13729445,20430843,-574427,-680032,20819527
721260,철 .비합금강의  클래드한  평판압연제품 (폭 600MM미만 ),238,741,309,39,205,-8.4,210.8,-58.3,-87.2,420.4,40049,41163,40179,27607,25977,4.8,2.8,-2.4,-31.3,-5.9,-39811,-40423,-39870,-27568,-25772,"Flat-rolled products or iron or non-alloy steel, clad, less600mm width",15909,18884,14805,12083,14852,-10.8,18.7,-21.6,-18.4,22.9,29672,56608,56496,33938,39314,-22.4,90.8,-0.2,-39.9,15.8,-13763,-37724,-41691,-21855,-24462,"Flat-rolled iron or nonalloy steel products, under 600 mm wide, clad",4729359,4540381,14805,12083,8066116,7.4,-4,-21.6,-18.4,21.7,121207,520812,56496,33938,178053,-53.7,329.7,-0.2,-39.9,-10.2,4608152,4019569,-41691,-21855,7888063
401193,건설용 또는 산업용의 차량 및 기계의 것으로서 림의 직경이 61센티미터 이하의 것,238,335,155,151,49,-7.2,40.7,-53.6,-3,-67.2,9214,9715,5269,6266,5723,-43.8,5.4,-45.8,18.9,-8.7,-8976,-9380,-5114,-6115,-5674,Of a kind used on construction or industrial h&ing vehicles & machines & having a rim size not exceeding 61cm,116359,113072,146205,133654,129628,23.2,-2.8,29.3,-8.6,-3,4675,6491,6654,5581,4866,-34.4,38.8,2.5,-16.1,-12.8,111684,106581,139551,128073,124762,"New pneumatic tyres, of rubber, for other use, of a kind used on construction or industrial handling vehicles and machines and having a rim size not exceeding 61cm",4155843,3983576,146205,133654,,2.1,-4.1,29.3,-8.6,,1864298,1979330,6654,5581,,-16.1,6.2,2.5,-16.1,,2291545,2004246,139551,128073,
300692,폐(廢)의료용품,109,3,6,1,0,4553.2,-97.2,84.6,-91.1,-100,7,7,23,1,1,-87.7,5.6,217.2,-94.7,2.6,102,-5,-17,-1,-1,,,,1,0,,,,0,-100,,,,0,0,,,,0,0,,,,1,0,,Waste pharmaceuticals,8767,32369,1,0,69673,0,269.2,0,-100,31.8,0,0,0,0,0,0,0,0,0,0,8767,32369,1,0,69673
630210,베드린넨(bedlinen)(메리야스편물이나뜨개질편물로한정한다),107,251,193,183,292,0.9,134.5,-23.1,-5.1,59.7,1899,2338,6538,5258,3238,23.9,23.1,179.6,-19.6,-38.4,-1792,-2088,-6345,-5075,-2946,"Bed linen, knitted or crocheted",85793,126692,169251,153985,152944,1.2,47.7,33.6,-9,-0.7,1423,1402,1707,2107,2018,-16,-1.5,21.7,23.4,-4.2,84370,125290,167544,151878,150926,"Bed linen, knitted or crocheted",5276,8608,169251,153985,4702,-30.1,63.2,33.6,-9,-2.2,6144722,8195980,1707,2107,8649665,18.7,33.4,21.7,23.4,-9.8,-6139446,-8187372,167544,151878,-8644963
741820,위생용품과그부분품,107,343,84,162,196,24.2,221.9,-75.5,92.7,20.8,902,1141,1324,1409,1128,-25.3,26.5,16,6.4,-19.9,-795,-798,-1240,-1247,-932,"Sanitary ware & parts thereof, of copper",304495,306919,334009,311893,272293,1.9,0.8,8.8,-6.6,-12.7,12109,14013,15113,13356,16727,-15.4,15.7,7.8,-11.6,25.2,292386,292906,318896,298537,255566,"Sanitary ware and parts thereof, of copper",142132,173462,334009,311893,28743,56.1,22,8.8,-6.6,-23.4,816136,1003565,15113,13356,1018352,-21.8,23,7.8,-11.6,-2,-674004,-830103,318896,298537,-989609
